CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
26000.0;;26431.0;Instituto Federal do Piauí;158146.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;;0,00;0,00;35774,30;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;;Universidade Federal de Pernambuco;153080.0;UNIVERSIDADE FEDERAL DE PERNAMBUCO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;99548,33;0,00;31/12/2013;2013.0
26000.0;;26430.0;Instituto Federal do Sertão de Pernambuco;158149.0;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;17290,26;0,00;31/12/2013;2013.0
26000.0;;26435.0;;158155.0;INST.FED.DE EDUC.,CIENC.E TEC.DO RN;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;;276112,83;0,00;31/12/2013;2013.0
26000.0;;26243.0;Universidade Federal do Rio Grande do Norte;153103.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;;;177397,23;14613,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26261.0;Universidade Federal de Itajubá;153030.0;UNIVERSIDADE FEDERAL DE ITAJUBA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;1672,03;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26249.0;Universidade Federal Rural do Rio de Janeiro;153166.0;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;177943,00;0,00;;27,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26409.0;Instituto Federal de Minas Gerais;;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;;0,00;80188,53;;31/12/2013;2013.0
26000.0;Ministério da Educação;26275.0;Fundação Universidade Federal do Acre;154044.0;FUNDACAO UNIVERSIDADE FEDERAL DO ACRE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;31607,00;0,00;27570,53;87,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26407.0;Instituto Federal Goiano;158124.0;IF GOIANO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;32748,91;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26269.0;Universidade Federal do Estado do Rio de Janeiro;154034.0;UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;133388,92;0,00;31/12/2013;2013.0
26000.0;;26422.0;Instituto Federal Catarinense;158125.0;INSTITUTO FEDERAL CATARINENSE - REITORIA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;12550,60;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26294.0;Hospital de Clínicas de Porto Alegre;155001.0;HOSPITAL DE CLINICAS DE PORTO ALEGRE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;150010,00;159089,35;847678,79;565,00;31/12/2013;2013.0
26000.0;;26298.0;Fundo Nacional de Desenvolvimento da Educação;;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;1169093,43;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26436.0;Instituto Federal Sul-rio-grandense;158126.0;INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;37846,31;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26250.0;Universidade Federal de Roraima;154080.0;UNIVERSIDADE FEDERAL DE RORAIMA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;50000,80;0,00;31/12/2013;2013.0
26000.0;;26234.0;Universidade Federal do Espírito Santo;153046.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;96112,00;0,00;596536,20;621,00;31/12/2013;2013.0
;Ministério da Educação;26233.0;Universidade Federal do Ceará;153045.0;UNIVERSIDADE FEDERAL DO CEARA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;85229,15;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26284.0;Fundação Universidade Federal de Ciências da Saúde de Porto Alegre;154032.0;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;23211,90;0,00;31/12/2013;
26000.0;Ministério da Educação;26426.0;Instituto Federal do Amapá;158150.0;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;9778,83;0,00;31/12/2013;
26000.0;Ministério da Educação;26280.0;Fundação Universidade Federal de São Carlos;154049.0;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;;Receita de Serviços;Receita de Serviços;SERVICOS DE TRANSFERENCIA DE TECNOLOGIA;774780,00;;1003003,84;129,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26239.0;Universidade Federal do Pará;153063.0;UNIVERSIDADE FEDERAL DO PARA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;3820530,00;0,00;321740,66;8,00;31/12/2013;2013.0
26000.0;;26291.0;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154003.0;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;11805,00;0,00;691298,06;5856,00;31/12/2013;2013.0
;Ministério da Educação;26294.0;Hospital de Clínicas de Porto Alegre;155001.0;HOSPITAL DE CLINICAS DE PORTO ALEGRE;Receitas Correntes;Receita de Serviços;Receita de Serviços;;0,00;0,00;15005,28;0,00;31/12/2013;
26000.0;Ministério da Educação;26406.0;Instituto Federal do Espírito Santo;158151.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;9845,42;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26286.0;Fundação Universidade Federal do Amapá;154215.0;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;53894,10;0,00;31/12/2013;2013.0
26000.0;;26298.0;Fundo Nacional de Desenvolvimento da Educação;153173.0;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO S/RECEITA LOTERIA INSTANTANEA;12656751,00;0,00;;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26237.0;;153061.0;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;25,00;0,00;31/12/2013;
26000.0;Ministério da Educação;26268.0;Fundação Universidade Federal de Rondônia;154055.0;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;173,93;0,00;31/12/2013;2013.0
26000.0;;26262.0;Universidade Federal de São Paulo;153031.0;UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;342,73;0,00;31/12/2013;2013.0
26000.0;;26257.0;Centro Federal de Educação Tecnológica de Minas Gerais;153015.0;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;550,00;0,00;607,53;110,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26409.0;Instituto Federal de Minas Gerais;158122.0;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;0,26;0,00;31/12/2013;
26000.0;Ministério da Educação;26405.0;Instituto Federal do Ceará;158133.0;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;26,07;0,00;31/12/2013;2013.0
26000.0;;26431.0;Instituto Federal do Piauí;158146.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;622,00;0,00;45,20;7,00;31/12/2013;
26000.0;;26232.0;Universidade Federal da Bahia;;UNIVERSIDADE FEDERAL DA BAHIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;17,77;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26424.0;Instituto Federal do Tocantins;158131.0;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;1,22;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26402.0;;;INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;889,76;0,00;31/12/2013;2013.0
26000.0;;26439.0;Instituto Federal de São Paulo;158154.0;INSTITUTO FEDERAL DE SAO PAULO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;251,67;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26247.0;Universidade Federal de Santa Maria;153164.0;UNIVERSIDADE FEDERAL DE SANTA MARIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;33,31;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26272.0;Fundação Universidade do Maranhão;154041.0;FUNDACAO UNIVERSIDADE DO MARANHAO;Receitas Correntes;;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;;119,68;0,00;31/12/2013;2013.0
26000.0;;26413.0;Instituto Federal do Triângulo Mineiro;158099.0;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;;;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26246.0;Universidade Federal de Santa Catarina;153163.0;UNIVERSIDADE FEDERAL DE SANTA CATARINA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;116257,00;0,00;326541,55;281,00;31/12/2013;
26000.0;Ministério da Educação;26244.0;Universidade Federal do Rio Grande do Sul;153114.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;120,25;0,00;31/12/2013;
26000.0;;26406.0;Instituto Federal do Espírito Santo;158151.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;209,52;0,00;31/12/2013;
;Ministério da Educação;26291.0;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154003.0;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;3916,00;0,00;;54,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26282.0;Universidade Federal de Viçosa;154051.0;UNIVERSIDADE FEDERAL DE VICOSA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;154,12;0,00;31/12/2013;2013.0
26000.0;;26270.0;Fundação Universidade do Amazonas;154039.0;;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;13,60;0,00;31/12/2013;2013.0
26000.0;;26235.0;Universidade Federal de Goiás;153052.0;UNIVERSIDADE FEDERAL DE GOIAS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;2176,00;0,00;1833,67;84,00;31/12/2013;2013.0
26000.0;;26290.0;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira;153978.0;INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;12,26;0,00;31/12/2013;
26000.0;Ministério da Educação;26279.0;Fundação Universidade Federal do Piauí;154048.0;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;173,43;0,00;31/12/2013;2013.0
;Ministério da Educação;26432.0;Instituto Federal do Paraná;158009.0;INST. FED. DO PARANA/ REITORIA;;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;7158,82;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;;Universidade Federal de Minas Gerais;;UNIVERSIDADE FEDERAL DE MINAS GERAIS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;;138579,00;;18563,49;13,00;31/12/2013;
26000.0;;26275.0;Fundação Universidade Federal do Acre;154044.0;FUNDACAO UNIVERSIDADE FEDERAL DO ACRE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;225,10;0,00;31/12/2013;
26000.0;Ministério da Educação;26255.0;Universidade Federal dos Vales do Jequitinhonha e Mucuri;153036.0;UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;91,00;0,00;31/12/2013;
26000.0;Ministério da Educação;26421.0;Instituto Federal de Rondônia;158148.0;INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;541,00;0,00;0,00;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26294.0;Hospital de Clínicas de Porto Alegre;155001.0;HOSPITAL DE CLINICAS DE PORTO ALEGRE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;63,06;0,00;31/12/2013;2013.0
26000.0;;26423.0;Instituto Federal de Sergipe;158134.0;INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;113,31;;31/12/2013;2013.0
26000.0;Ministério da Educação;26426.0;Instituto Federal do Amapá;158150.0;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;13,07;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26269.0;Universidade Federal do Estado do Rio de Janeiro;154034.0;UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;264,00;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26000.0;Ministério da Educação - Unidades com vínculo direto;150014.0;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;23306,07;0,00;31/12/2013;2013.0
26000.0;;26410.0;Instituto Federal do Norte de Minas Gerais;158121.0;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;231,41;0,00;31/12/2013;
26000.0;Ministério da Educação;26243.0;Universidade Federal do Rio Grande do Norte;153103.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;334,87;0,00;;2013.0
;Ministério da Educação;26277.0;Universidade Federal de Ouro Preto;154046.0;UNIVERSIDADE FEDERAL DE OURO PRETO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;1234,18;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26258.0;;153019.0;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;Receitas Correntes;Outras Receitas Correntes;;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;27,35;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26241.0;Universidade Federal do Paraná;153079.0;UNIVERSIDADE FEDERAL DO PARANA;Receitas Correntes;Outras Receitas Correntes;;;2555,00;0,00;604,77;24,00;31/12/2013;2013.0
26000.0;Ministério da Educação;;Universidade Federal do Ceará;;UNIVERSIDADE FEDERAL DO CEARA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;334,12;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26298.0;Fundo Nacional de Desenvolvimento da Educação;153173.0;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;360000,00;0,00;1273743,23;354,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26252.0;Universidade Federal de Campina Grande;158195.0;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;5,50;0,00;31/12/2013;2013.0
26000.0;;26286.0;Fundação Universidade Federal do Amapá;154215.0;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;6675,33;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26234.0;Universidade Federal do Espírito Santo;153046.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;7491,00;0,00;7728,15;103,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26351.0;Universidade Federal do Recôncavo da Bahia;158092.0;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;66,66;0,00;31/12/2013;2013.0
26000.0;;26266.0;Fundação Universidade Federal do Pampa;154359.0;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;2,87;0,00;31/12/2013;
26000.0;;26242.0;Universidade Federal de Pernambuco;153080.0;UNIVERSIDADE FEDERAL DE PERNAMBUCO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;26671,00;0,00;0,00;0,00;31/12/2013;
26000.0;Ministério da Educação;26234.0;Universidade Federal do Espírito Santo;153046.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas de Capital;Transferências de Capital;Transferências de Pessoas Físicas;TRANSF.DE CONV.DOS ESTADOS,DF E S/ENTIDADES;231792,00;0,00;5456,50;2,00;31/12/2013;
26000.0;;26278.0;Fundação Universidade Federal de Pelotas;154047.0;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;Receitas de Capital;Transferências de Capital;Transferências de Pessoas Físicas;TRANSF.DE CONV.DOS ESTADOS,DF E S/ENTIDADES;509614,00;0,00;-318183,98;-62,00;31/12/2013;2013.0
26000.0;;26272.0;Fundação Universidade do Maranhão;154041.0;FUNDACAO UNIVERSIDADE DO MARANHAO;Receitas de Capital;Transferências de Capital;Transferências de Pessoas Físicas;TRANSF.DE CONV.DOS ESTADOS,DF E S/ENTIDADES;3312869,00;0,00;0,00;0,00;31/12/2013;
26000.0;;26246.0;Universidade Federal de Santa Catarina;153163.0;UNIVERSIDADE FEDERAL DE SANTA CATARINA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REGISTRO DO COMERCIO;0,00;0,00;59,00;0,00;31/12/2013;
26000.0;Ministério da Educação;26298.0;;153173.0;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;;Multas administrativas, contratuais e judicia;OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS;0,00;0,00;99,85;0,00;31/12/2013;2013.0
26000.0;;26240.0;Universidade Federal da Paraíba;153065.0;UNIVERSIDADE FEDERAL DA PARAIBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE COMERCIALIZACAO DE MEDICAMENTOS;36740,00;0,00;19719,00;54,00;31/12/2013;2013.0
26000.0;;26000.0;Ministério da Educação - Unidades com vínculo direto;150014.0;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF;329911,00;0,00;0,00;0,00;31/12/2013;2013.0
;Ministério da Educação;26279.0;Fundação Universidade Federal do Piauí;154048.0;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE COMERCIALIZACAO DE MEDICAMENTOS;0,00;0,00;276,00;0,00;31/12/2013;2013.0
26000.0;;26241.0;Universidade Federal do Paraná;153079.0;;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE COMERCIALIZACAO DE MEDICAMENTOS;0,00;0,00;261,50;0,00;31/12/2013;
26000.0;;26247.0;Universidade Federal de Santa Maria;153164.0;UNIVERSIDADE FEDERAL DE SANTA MARIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE COMERCIALIZACAO DE MEDICAMENTOS;30628,00;0,00;21140,59;69,00;31/12/2013;2013.0
26000.0;;26410.0;Instituto Federal do Norte de Minas Gerais;158121.0;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;;;0,00;0,00;;2013.0
26000.0;Ministério da Educação;26261.0;Universidade Federal de Itajubá;153030.0;UNIVERSIDADE FEDERAL DE ITAJUBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;596173,00;0,00;302082,25;51,00;31/12/2013;2013.0
26000.0;Ministério da Educação;26280.0;Fundação Universidade Federal de São Carlos;154049.0;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;0,00;0,00;-300,00;0,00;31/12/2013;2013.0
26000.0;Ministério da Educação;;Instituto Federal da Bahia;158145.0;INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;24614,00;0,00;0,00;0,00;31/12/2013;
26000.0;;26411.0;Instituto Federal do Sudeste de Minas Gerais;158123.0;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;;0,00;23858,57;3781,00;31/12/2013;
26000.0;Ministério da Educação;26247.0;Universidade Federal de Santa Maria;153164.0;UNIVERSIDADE FEDERAL DE SANTA MARIA;Receitas Correntes;;Receita de Serviços;SERVICOS DE TECNOLOGIA;0,00;0,00;2473774,48;0,00;;
