CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
26000.0;;26437.0;Instituto Federal de Roraima;158152.0;INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;76083,00;0,00;26411,04;35,00;31/12/2014;
26000.0;Ministério da Educação;26255.0;Universidade Federal dos Vales do Jequitinhonha e Mucuri;153036.0;UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;459022,00;0,00;617110,00;134,00;31/12/2014;
26000.0;;26427.0;Instituto Federal da Bahia;158145.0;INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1407259,00;0,00;2566949,13;182,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26419.0;Instituto Federal do Rio Grande do Sul;158141.0;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;79700,00;0,00;501727,31;630,00;31/12/2014;2014.0
;Ministério da Educação;26418.0;Instituto Federal de Pernambuco;158136.0;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1358576,00;0,00;1783140,02;131,00;;
26000.0;Ministério da Educação;26235.0;Universidade Federal de Goiás;153052.0;UNIVERSIDADE FEDERAL DE GOIAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1841494,00;0,00;2885568,00;157,00;31/12/2014;2014.0
26000.0;;26429.0;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;158153.0;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;;0,00;1297695,12;173,00;31/12/2014;
26000.0;Ministério da Educação;26417.0;Instituto Federal da Paraíba;158138.0;IFPB - REITORIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;461217,00;0,00;364452,00;79,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26441.0;Universidade Federal do Oeste do Pará;158515.0;UNIVERSIDADE FEDERAL DO OESTE DO PARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;11448,00;0,00;73885,00;645,00;31/12/2014;2014.0
;Ministério da Educação;26266.0;Fundação Universidade Federal do Pampa;154359.0;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;;0,00;31/12/2014;
26000.0;Ministério da Educação;26430.0;Instituto Federal do Sertão de Pernambuco;158149.0;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;118689,00;0,00;475690,00;401,00;31/12/2014;
26000.0;Ministério da Educação;26439.0;Instituto Federal de São Paulo;158154.0;INSTITUTO FEDERAL DE SAO PAULO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1962000,00;0,00;1980829,99;;31/12/2014;2014.0
26000.0;Ministério da Educação;26245.0;Universidade Federal do Rio de Janeiro;153115.0;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2166558,00;0,00;5063981,32;234,00;31/12/2014;2014.0
26000.0;;26253.0;Universidade Federal Rural da Amazônia;153034.0;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;11029,00;;51880,51;470,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26407.0;Instituto Federal Goiano;158124.0;IF GOIANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;586934,00;0,00;385320,00;66,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26402.0;Instituto Federal de Alagoas;158147.0;INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;632297,00;0,00;444260,00;70,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26271.0;Fundação Universidade de Brasília;154040.0;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;117171487,00;0,00;108483139,50;93,00;;2014.0
26000.0;;26272.0;Fundação Universidade do Maranhão;154041.0;FUNDACAO UNIVERSIDADE DO MARANHAO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1243411,00;0,00;-317686,18;-26,00;31/12/2014;2014.0
;Ministério da Educação;26298.0;Fundo Nacional de Desenvolvimento da Educação;153173.0;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;Contribuições;Contribuições sociais;PREMIOS PRESCRITOS DE LOTERIAS FEDERAIS;186127040,00;;0,00;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26251.0;Fundação Universidade Federal do Tocantins;;FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2359601,00;0,00;4911056,95;208,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26241.0;Universidade Federal do Paraná;153079.0;UNIVERSIDADE FEDERAL DO PARANA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;7539372,00;0,00;7374409,09;98,00;31/12/2014;
26000.0;Ministério da Educação;26276.0;Fundação Universidade Federal do Mato Grosso;154045.0;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;4090585,00;;1922987,82;47,00;31/12/2014;
26000.0;Ministério da Educação;26411.0;Instituto Federal do Sudeste de Minas Gerais;158123.0;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1400000,00;0,00;698001,00;50,00;31/12/2014;2014.0
26000.0;;26240.0;Universidade Federal da Paraíba;153065.0;UNIVERSIDADE FEDERAL DA PARAIBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;5039782,00;0,00;337590,00;7,00;31/12/2014;
26000.0;;26243.0;Universidade Federal do Rio Grande do Norte;153103.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2246326,00;;1710182,94;76,00;;2014.0
26000.0;Ministério da Educação;26284.0;Fundação Universidade Federal de Ciências da Saúde de Porto Alegre;154032.0;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;336557,00;0,00;655422,60;195,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26233.0;Universidade Federal do Ceará;153045.0;UNIVERSIDADE FEDERAL DO CEARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;410969,00;0,00;216198,00;53,00;;
26000.0;;26252.0;Universidade Federal de Campina Grande;158195.0;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1901094,00;0,00;479460,00;25,00;31/12/2014;
26000.0;Ministério da Educação;26246.0;Universidade Federal de Santa Catarina;153163.0;UNIVERSIDADE FEDERAL DE SANTA CATARINA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;9690948,00;0,00;6320855,44;;31/12/2014;2014.0
26000.0;;26408.0;Instituto Federal do Maranhão;158128.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;739935,00;0,00;3486342,99;471,00;31/12/2014;2014.0
26000.0;;26273.0;Universidade Federal do Rio Grande;154042.0;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;87344,00;0,00;678778,31;777,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26416.0;Instituto Federal do Pará;158135.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1000000,00;0,00;144857,72;14,00;31/12/2014;
26000.0;;26254.0;Universidade Federal do Triângulo Mineiro;153035.0;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;338013,00;0,00;521591,00;154,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26281.0;Fundação Universidade Federal de Sergipe;154050.0;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;1943276,04;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26291.0;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154003.0;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;336585,00;0,00;0,00;0,00;31/12/2014;2014.0
26000.0;;;Fundação Universidade Federal do Amapá;154215.0;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1043002,00;0,00;202445,97;19,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26234.0;Universidade Federal do Espírito Santo;153046.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2521659,00;0,00;2882564,80;114,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26236.0;Universidade Federal Fluminense;153056.0;UNIVERSIDADE FEDERAL FLUMINENSE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2363449,00;0,00;2505365,80;106,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26264.0;Universidade Federal Rural do Semi-Árido;153033.0;UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;137500,00;0,00;125954,00;92,00;31/12/2014;
26000.0;;26432.0;Instituto Federal do Paraná;158009.0;INST. FED. DO PARANA/ REITORIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;505419,00;0,00;1730061,03;342,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26244.0;Universidade Federal do Rio Grande do Sul;153114.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26406.0;Instituto Federal do Espírito Santo;158151.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Receita de Serviços;;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;10654,00;0,00;6190,00;58,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26237.0;Universidade Federal de Juiz de Fora;153061.0;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1251598,00;0,00;3233857,00;258,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26283.0;Fundação Universidade Federal do Mato Grosso do Sul;154054.0;FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1800000,00;0,00;905039,70;50,00;31/12/2014;2014.0
26000.0;;26275.0;Fundação Universidade Federal do Acre;154044.0;FUNDACAO UNIVERSIDADE FEDERAL DO ACRE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;159953,00;0,00;401257,00;251,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26403.0;Instituto Federal do Amazonas;158142.0;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;736768,00;0,00;800633,01;109,00;31/12/2014;2014.0
;;26230.0;Fundação Universidade Federal do Vale do São Francisco;154421.0;FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;390352,00;0,00;623977,00;160,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26285.0;Fundação Universidade Federal de São João Del-Rei;154069.0;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1427524,00;0,00;;111,00;31/12/2014;
26000.0;Ministério da Educação;26425.0;Instituto Federal do Acre;158156.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;280322,00;0,00;623094,00;222,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26269.0;Universidade Federal do Estado do Rio de Janeiro;154034.0;UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;853750,00;0,00;1266733,27;148,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26278.0;Fundação Universidade Federal de Pelotas;154047.0;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;407843,00;0,00;385519,00;95,00;31/12/2014;2014.0
26000.0;;26279.0;Fundação Universidade Federal do Piauí;154048.0;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;1115546,00;0,00;;266,00;31/12/2014;2014.0
26000.0;;26000.0;Ministério da Educação - Unidades com vínculo direto;150014.0;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;403774,00;0,00;282911,00;70,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26258.0;Universidade Tecnológica Federal do Paraná;153019.0;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;433565,00;0,00;449344,00;104,00;31/12/2014;2014.0
26000.0;;26261.0;Universidade Federal de Itajubá;153030.0;UNIVERSIDADE FEDERAL DE ITAJUBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;217659,00;0,00;145590,00;67,00;31/12/2014;2014.0
26000.0;;26352.0;Fundação Universidade Federal do ABC;154503.0;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;;0,00;110869,00;111,00;31/12/2014;
26000.0;Ministério da Educação;26405.0;Instituto Federal do Ceará;158133.0;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;653292,00;0,00;2856796,01;437,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26404.0;Instituto Federal Baiano;158129.0;INST FED DE EDUC CIENC E TECNOLOGIA BAIANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;;0,00;73332,00;84,00;31/12/2014;
26000.0;Ministério da Educação;26431.0;Instituto Federal do Piauí;158146.0;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2655,00;0,00;2769824,00;104325,00;31/12/2014;
26000.0;;26413.0;Instituto Federal do Triângulo Mineiro;;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;272983,00;0,00;155141,08;57,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26278.0;Fundação Universidade Federal de Pelotas;154047.0;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE FORNECIMENTO DE AGUA;1320000,00;0,00;0,00;0,00;;2014.0
26000.0;;26258.0;Universidade Tecnológica Federal do Paraná;153019.0;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;0,00;0,00;60,00;0,00;31/12/2014;
26000.0;;26406.0;Instituto Federal do Espírito Santo;158151.0;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;443,00;0,00;250,00;56,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26412.0;Instituto Federal do Sul de Minas Gerais;158137.0;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;0,00;0,00;23,78;0,00;31/12/2014;2014.0
26000.0;;26410.0;Instituto Federal do Norte de Minas Gerais;158121.0;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;0,00;0,00;50,00;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26413.0;Instituto Federal do Triângulo Mineiro;158099.0;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;598,00;0,00;0,00;0,00;31/12/2014;2014.0
26000.0;;26409.0;Instituto Federal de Minas Gerais;158122.0;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;Receitas Correntes;;Outras receitas agropecuárias;Outras receitas agropecuárias;4491,00;0,00;793,50;;31/12/2014;2014.0
26000.0;;26249.0;Universidade Federal Rural do Rio de Janeiro;153166.0;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;403,00;0,00;62,80;16,00;31/12/2014;2014.0
26000.0;;26408.0;Instituto Federal do Maranhão;158128.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;Receitas Correntes;Receita Agropecuária;Outras receitas agropecuárias;Outras receitas agropecuárias;3063,00;0,00;-5290,00;-173,00;31/12/2014;2014.0
26000.0;;26420.0;Instituto Federal Farroupilha;158127.0;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS DE HOSPEDAGEM E ALIMENTACAO;2036,00;0,00;0,00;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26244.0;Universidade Federal do Rio Grande do Sul;153114.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.;5114,00;0,00;0,00;;31/12/2014;2014.0
26000.0;Ministério da Educação;26000.0;Ministério da Educação - Unidades com vínculo direto;150014.0;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;IPI - OUTROS PRODUTOS;1473064159,00;0,00;0,00;0,00;31/12/2014;
26000.0;Ministério da Educação;26283.0;Fundação Universidade Federal do Mato Grosso do Sul;154054.0;FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;150000,00;0,00;0,00;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26245.0;Universidade Federal do Rio de Janeiro;153115.0;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;246242,00;0,00;125877,54;51,00;31/12/2014;
26000.0;Ministério da Educação;26243.0;Universidade Federal do Rio Grande do Norte;153103.0;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;0,00;0,00;33177,00;0,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26421.0;Instituto Federal de Rondônia;158148.0;INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;2017,00;0,00;;3,00;31/12/2014;
26000.0;Ministério da Educação;26350.0;Fundação Universidade Federal da Grande Dourados;154502.0;FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;849697,00;0,00;567356,45;67,00;31/12/2014;
26000.0;Ministério da Educação;26414.0;Instituto Federal do Mato Grosso;158144.0;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;211171,00;0,00;129244,78;61,00;31/12/2014;2014.0
26000.0;;26409.0;Instituto Federal de Minas Gerais;158122.0;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;263804,00;0,00;234489,94;89,00;31/12/2014;2014.0
26000.0;;26264.0;Universidade Federal Rural do Semi-Árido;153033.0;UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;9554,00;0,00;8333,97;87,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26238.0;Universidade Federal de Minas Gerais;153062.0;UNIVERSIDADE FEDERAL DE MINAS GERAIS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;1620988,00;0,00;1704199,55;105,00;31/12/2014;2014.0
26000.0;;26424.0;Instituto Federal do Tocantins;158131.0;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;204269,00;0,00;259333,85;127,00;31/12/2014;
26000.0;;26201.0;Colégio Pedro II;153167.0;COLEGIO PEDRO II;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;42356,00;0,00;184123,00;435,00;31/12/2014;2014.0
26000.0;;26257.0;Centro Federal de Educação Tecnológica de Minas Gerais;153015.0;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG;Receitas Correntes;Receita de Serviços;;SERVICOS ADMINISTRATIVOS;2461516,00;0,00;1633521,40;66,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26235.0;Universidade Federal de Goiás;153052.0;UNIVERSIDADE FEDERAL DE GOIAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;6972320,00;0,00;8525272,60;122,00;31/12/2014;2014.0
26000.0;;26404.0;Instituto Federal Baiano;;INST FED DE EDUC CIENC E TECNOLOGIA BAIANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;45566,00;;61089,92;134,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26427.0;Instituto Federal da Bahia;;;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;28279,00;0,00;5213,50;18,00;31/12/2014;2014.0
26000.0;;26430.0;Instituto Federal do Sertão de Pernambuco;158149.0;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;5416,00;0,00;2823,94;52,00;31/12/2014;2014.0
26000.0;Ministério da Educação;26435.0;Instituto Federal do Rio Grande do Norte;158155.0;INST.FED.DE EDUC.,CIENC.E TEC.DO RN;;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;30000,00;0,00;257941,60;860,00;31/12/2014;
26000.0;;26419.0;Instituto Federal do Rio Grande do Sul;158141.0;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;1223,75;0,00;31/12/2014;2014.0
